name,emotion,chinese
G00009/G00009_07/G00009_07_14/G00009_07_14_007,surprised,[over/]就是一[/over]点点儿呗[over/]啊，一个小小东西可能最多[/over]。
G00009/G00009_07/G00009_07_14/G00009_07_14_015,angry,[over/]我今天没[/over]带。
G00009/G00009_07/G00009_07_14/G00009_07_14_013,neutral,我说这都什么呀？啊老师这个是什么什么物料，这个是什么什么物料，这是什么什么，然后突然两个人，老师这个是花儿，抱了四捧花儿上来。
G00009/G00009_07/G00009_07_14/G00009_07_14_021,neutral,[over/]我一个一个搬[/over]。
G00009/G00009_07/G00009_07_14/G00009_07_14_024,neutral,果然是[over/]咱们[/over]周老师啊，粉丝这么[over/]多[/over]。
G00009/G00009_07/G00009_07_14/G00009_07_14_022,neutral,太[over/]多了[/over]。
G00009/G00009_07/G00009_07_14/G00009_07_14_009,neutral,[over/]对对，最多一人[/over]一个呗。
G00009/G00009_07/G00009_07_14/G00009_07_14_012,neutral,[over/]摆地上了][/over]。
G00009/G00009_46/G00009_46_12/G00009_46_12_026,angry,[over/]它[/over]能不能使用是你说了[over/]算的吗[/over]？
G00009/G00009_46/G00009_46_12/G00009_46_12_012,surprised,[over/]不是[/over]，我从来都没见它爆炸过它，[over/]你怎[/over]么就敢说[over/]它在它那会儿会爆炸呢[/over]？
G00009/G00009_46/G00009_46_12/G00009_46_12_002,surprised,[over/]为什么不能[/over]带呀？
G00009/G00009_46/G00009_46_12/G00009_46_12_014,surprised,[over/]那它[/over]要是发生不了事情，那是不是就证明你错了呀？
G00009/G00009_46/G00009_46_12/G00009_46_12_006,disgusted,[over/]那他的[/over]能带，我的为什么不能[over/]带呀[/over]？
G00009/G00009_46/G00009_46_12/G00009_46_12_020,angry,[over/]那我今[/over]天就要带！
G00009/G00009_46/G00009_46_12/G00009_46_12_016,neutral,那[over/]保证[/over]保证得了保证不了，跟我没关系，我就知道我得带我充电宝。
G00009/G00009_46/G00009_46_12/G00009_46_12_018,angry,[over/]那我[/over]怎么在其他机场飞的时候，人家让带[over/]呢[/over]？
G00009/G00009_46/G00009_46_12/G00009_46_12_010,angry,[over/]不是它怎么[/over]就不我用这么长时间了，咱好好说行不行？怎么就爆炸[over/]了[/over]？
G00009/G00009_46/G00009_46_12/G00009_46_12_022,angry,[over/]我不行[/over]，我就飞机上的时候我要用。
G00009/G00009_46/G00009_46_12/G00009_46_12_004,angry,[over/]那我看[/over]前头那也带了呀。
G00009/G00009_46/G00009_46_12/G00009_46_12_031,angry,[over/]叫[/over]，现在叫！
G00009/G00009_46/G00009_46_12/G00009_46_12_008,angry,[over/]不是那[/over]超了就超了呗，[over/]那超了[/over]都是充电宝有什么区别呀？
G00009/G00009_46/G00009_46_12/G00009_46_12_028,angry,[over/]你谁[/over]呀你老几呀？你跟这儿是的是的，你说了算，你谁呀[over/]你？把[/over]你们负责人找来！
G00009/G00009_46/G00009_46_12/G00009_46_12_024,surprised,[over/]不是什么叫[/over]快递走，我人就在这儿充电宝也在这儿，我怎么就不能带上[over/]去啊[/over]？
G00009/G00009_46/G00009_46_14/G00009_46_14_003,angry,因为我们规定是只能有两万[over/]毫安[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_001,neutral,先生不好意思啊，你这个充电宝它没有办法带上飞机，[over/]你要不然[interrupted][/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_013,angry,[over/]那，那这位先生请问你[/over]在飞机上要是发生任何事情，你能够你能够担责任[over/]吗[/over]？
G00009/G00009_46/G00009_46_14/G00009_46_14_007,angry,[over/]你的[/over]超过了我们规定的[over/]值呀[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_021,angry,您要不然把它拿出去，可以托啊咱们可以安检可以托运[over/]的好吗[/over]？
G00009/G00009_46/G00009_46_14/G00009_46_14_027,neutral,[over/]是的没[/over]错，这是航空公[over/]司安[interrupted][/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_019,neutral,你其他的机场那是他们的检查不行，那那么在我们这个机场它就规定不能够带上飞机的，您要不[over/]然把它[interrupted][/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_011,neutral,[over/]在[/over]飞机上任何的事情你是没有办法去预估[over/]的[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_030,neutral,叫来负责人你还是不[over/]能用[/over]！
G00009/G00009_46/G00009_46_14/G00009_46_14_017,disgusted,那不好意思，如果你一定要带的话，你是上不了飞机，[over/]要[interrupted][/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_009,angry,它会对飞机产生安全的问题，你这个容易爆炸，会影响整个[over/]飞机的[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_025,neutral,[over/]说了[/over]它在飞机上不能够[over/]使用[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_029,neutral,[over/]航空公[interrupted][/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_005,neutral,对，他的那个是在两两万毫安[over/]以内的[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_023,angry,你飞机上不能够使用，您您要不然直接出去别坐飞机了，要不然的话你就把它没收了，我就把它放在这里，之后你可以快递走或者怎么样[over/]都可以[/over]。
G00009/G00009_46/G00009_46_14/G00009_46_14_015,disgusted,那为什么那所有人都如果带上两万毫安的，那这个飞机的安全还能保证吗？保证不了。
G00009/G00009_14/G00009_14_14/G00009_14_14_022,sad,不是，它这样[over/]子很[/over]耽误事儿啊。你想万一平时[over/]有什么事儿着急，然后[/over]你这个就一直卡，[over/]在那，你说[interrupted][/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_026,sad,[over/]而且我穿，我[/over]觉得我戴个帽子进电梯，这也没有什么问[over/]题[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_024,neutral,安全是一回事儿，[over/]但是你，你得识别一下吧[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_006,surprised,为[over/]啥呀[/over]？
G00009/G00009_14/G00009_14_14/G00009_14_14_012,neutral,[over/]那咋整[/over]啊？
G00009/G00009_14/G00009_14_14/G00009_14_14_017,surprised,[over/]它就直接[/over]说？
G00009/G00009_14/G00009_14_14/G00009_14_14_010,angry,[over/]因为它还在[/over]那里[over/]头[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_028,angry,要不然的话就，太耽误[over/]事儿了[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_015,sad,[over/]我还是等一等，嗯[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_008,surprised,[over/]座椅坐垫是吧[/over]？
G00009/G00009_14/G00009_14_14/G00009_14_14_021,neutral,[over/]对识别的是你[/over]。
G00009/G00009_14/G00009_14_14/G00009_14_14_019,neutral,[over/]它就是不想让你坐[/over]。识[over/]别的是你[/over]。
G00009/G00009_14/G00009_14_12/G00009_14_12_004,angry,我每次戴着帽子一进电梯，那电梯门关上之后，它就不让我动缓了。
G00009/G00009_14/G00009_14_12/G00009_14_12_011,sad,对，就它还卡在那一趴，然后就没办法，我说它好像坏了，[over/]我[interrupted][/over]
G00009/G00009_14/G00009_14_12/G00009_14_12_020,angry,[over/]你这[/over]你这个好像识别的是[over/]我吧，大哥[/over]。啊，就这个电梯，我真的是无语了。
G00009/G00009_14/G00009_14_12/G00009_14_12_023,angry,[over/]对，我要是着急呢[/over]。[over/]啊它就不[/over]动。
G00009/G00009_14/G00009_14_12/G00009_14_12_018,disgusted,禁止电动车进入。[over/]我说你这个不是识别[/over]的帽子。
G00009/G00009_14/G00009_14_12/G00009_14_12_025,neutral,[over/]嗯，但你得识别准确了呀，对，[/over]你得识别准[over/]确了呀[/over]。
G00009/G00009_14/G00009_14_12/G00009_14_12_009,neutral,我摘下来之后，结果人家还是那个反应，它还在喊禁止[over/]电动车进入[/over]。
G00009/G00009_14/G00009_14_12/G00009_14_12_002,neutral,我坐电梯有的时候，我比如说没洗头啊，我戴个帽子。那个电梯很安全，但你有点过于的安全了。
G00009/G00009_14/G00009_14_12/G00009_14_12_013,neutral,然后我就打他的那个电话嘛，物业那个电话。[over/]我说这[/over]电梯好像有点问题，啊，咱咱们这边来调整一下，那天正好，我也不是说正出门儿特别着急。
G00009/G00009_14/G00009_14_12/G00009_14_12_016,happy,[over/]我[/over]宁愿等。结果人上来了之后呢，他弄了一下系统，弄一下系统，他说好了，刚才就是卡住了。我说行，我又进去了，结果这次我连帽子都没带，[over/]它又在那喊[/over]。
G00009/G00009_14/G00009_14_12/G00009_14_12_014,disgusted,反正你要是让我等和让我爬楼，[over/]我宁愿等[/over]。
G00009/G00009_14/G00009_14_12/G00009_14_12_027,neutral,啊，对。
G00009/G00009_14/G00009_14_12/G00009_14_12_005,neutral,它它就不向下走了，因为什么，它就开始喊，禁止电动车进入。它就把帽子识别成了[interrupted]。
G00009/G00009_14/G00009_14_12/G00009_14_12_007,neutral,[over/]那个[/over]座[over/]椅啊，对[/over]，识别成了座椅，然后它就不动了。我说行吧，我说那我摘下来。
G00009/G00009_14/G00009_14_12/G00009_14_12_001,neutral,你知道我们家不是住十九层吗？然后我每天上下午不就得坐电[over/]梯吗[/over]？我要是住二层什么，我走楼梯也就[over/]算了[/over]。
G00009/G00009_51/G00009_51_12/G00009_51_12_016,neutral,喝，喝上一[over/]口[/over]。
G00009/G00009_51/G00009_51_12/G00009_51_12_020,neutral,宝贝儿你听我说，你听我说。就是前面儿啊，多苦咱都熬过来了，对吧？有那么多疗程那么多[interrupted]。
G00009/G00009_51/G00009_51_12/G00009_51_12_003,neutral,等一下儿啊。
G00009/G00009_51/G00009_51_12/G00009_51_12_029,happy,我你你不是，你你现在想的太多了，你[over/]现在你知道，你[interrupted][/over]。
G00009/G00009_51/G00009_51_12/G00009_51_12_011,neutral,[over/]不是不是不是[/over]我我的错儿我的错儿，我的问题，呃我我没提前烧好。
G00009/G00009_51/G00009_51_12/G00009_51_12_018,neutral,咱们疗程没治完呢。
G00009/G00009_51/G00009_51_12/G00009_51_12_025,sad,那现现在要是放弃了，你说那前头咱们的努力不都白费了。这病能好，大夫跟我说了，[over/]说能好啊[/over]。
G00009/G00009_51/G00009_51_12/G00009_51_12_013,neutral,我我我知道，我知道，啊，等会儿。好好啦好啦好啦好啦。
G00009/G00009_51/G00009_51_12/G00009_51_12_024,neutral,[over/]你听我说，化疗咱们也[/over]做了，然后[over/]该切的，咱们也都[/over]切了。
G00009/G00009_51/G00009_51_12/G00009_51_12_001,neutral,吃个苹果，啊。
G00009/G00009_51/G00009_51_12/G00009_51_12_009,neutral,你别急，待待会儿烧好了。
G00009/G00009_51/G00009_51_12/G00009_51_12_033,neutral,[over/]咱们能咱[/over]们能好，咱们病好了[over/]咱们照，咱们照样儿穿裙子[/over]，咱们出去。
G00009/G00009_51/G00009_51_12/G00009_51_12_014,neutral,好了好了好了，烫烫烫烫。
G00009/G00009_51/G00009_51_12/G00009_51_12_023,neutral,[over/]没事儿，你听我说你听我说，你听[interrupted][/over]。
G00009/G00009_51/G00009_51_12/G00009_51_12_038,sad,你告诉我，我为什么要治啊？
G00009/G00009_51/G00009_51_12/G00009_51_12_007,neutral,烧烧着呢，待待会儿就热了。
G00009/G00009_51/G00009_51_12/G00009_51_12_027,angry,[over/]不是不是不[/over]不是，我我[over/]我我不是我[/over]我我我是说把坏的病灶全切了，我我是这个意思我是。
G00009/G00009_51/G00009_51_14/G00009_51_14_015,neutral,能不能明天带我回去？
G00009/G00009_51/G00009_51_14/G00009_51_14_010,angry,我哪儿有急啊？又是我的错了，是吗？[over/]我急了[/over]。
G00009/G00009_51/G00009_51_14/G00009_51_14_022,disgusted,[Sobbing]咱们都治多久了？多少年了？我我还得在这个[over/]病床上，我还得待着[/over]，我要待多[over/]少年呀[crying][/over]？
G00009/G00009_51/G00009_51_14/G00009_51_14_021,angry,[over/]熬了[/over]那么久有用吗？有用吗？
G00009/G00009_51/G00009_51_14/G00009_51_14_031,angry,你没有你从来没有有一天，你是躺在这个病床上，去感受我的化疗和感受我的痛苦的。
G00009/G00009_51/G00009_51_14/G00009_51_14_036,sad,[crying]我还是个女的吗？啊，我还是个人吗？我现在我还剩什么了？
G00009/G00009_51/G00009_51_14/G00009_51_14_037,sad,[crying]我现在我该有的身材没有了，我该有的快乐我没有了，我头发掉的也快差不多了，每天只能戴假发。
G00009/G00009_51/G00009_51_14/G00009_51_14_008,angry,我说我渴了，我要热的，你为什么每一次都这样呢？
G00009/G00009_51/G00009_51_14/G00009_51_14_017,angry,[over/]你[/over]能不能明天带我回去？
G00009/G00009_51/G00009_51_14/G00009_51_14_012,neutral,[over/]我说了[/over]，我要喝水。
G00009/G00009_51/G00009_51_14/G00009_51_14_026,angry,[over/]该切的都[/over]切了，是吧？
G00009/G00009_51/G00009_51_14/G00009_51_14_028,surprised,[over/]你是嫌弃我是吗[/over]？
G00009/G00009_51/G00009_51_14/G00009_51_14_004,angry,快点儿。
G00009/G00009_51/G00009_51_14/G00009_51_14_034,happy,[over/]可是你知道，我看的那个[interrupted][/over]。
G00009/G00009_51/G00009_51_14/G00009_51_14_032,sad,我以前多爱美，你也知道，我多爱穿漂亮衣服啊，我多爱出去[over/]玩儿，我多爱拍照啊[/over]。
G00009/G00009_51/G00009_51_14/G00009_51_14_030,neutral,[over/]你能感觉到那种[/over]程度吗？
G00009/G00009_51/G00009_51_14/G00009_51_14_019,sad,不想治了，我求求你不想治了。
G00009/G00009_51/G00009_51_14/G00009_51_14_002,neutral,你给我拿杯水来。
G00009/G00009_51/G00009_51_14/G00009_51_14_006,angry,太凉了，我要热的。
G00009/G00009_51/G00009_51_14/G00009_51_14_035,sad,我看着那个刀一点儿一点儿把我身上的，我，[Sobbing]我我喜欢的地方代表女性的地方的，一点儿一点儿切掉了之后，你知道我什么感觉吗？
G00009/G00009_44/G00009_44_14/G00009_44_14_009,fearful,我不让你搬东西，我说什么了吗？[over/]你去旁边[interrupted][/over]。
G00009/G00009_44/G00009_44_14/G00009_44_14_014,neutral,[over/]你已[/over]经影响到我了，我现在已经没有办法走，我已经[over/]在这儿[interrupted][/over]。
G00009/G00009_44/G00009_44_14/G00009_44_14_017,angry,[over/]那你为什么不下去呀？[/over]你怎么不下去啊？旁边那个电梯你怎么[over/]不去啊[/over]？
G00009/G00009_44/G00009_44_14/G00009_44_14_005,angry,[over/]我还[/over]等半天呢，我急着上班儿你这拦着，你搬家你是不着急我这有事儿。
G00009/G00009_44/G00009_44_14/G00009_44_14_007,angry,[over/]我[/over]先在这个电梯里的，我从楼上下来，是你在这儿拦着一直不让走。
G00009/G00009_44/G00009_44_14/G00009_44_14_024,angry,[over/]我跟你[/over]说你这个人，我现在就叫保安[over/]好吗叫物业来啊[/over]，我现在就要叫物业看谁有理。
G00009/G00009_44/G00009_44_14/G00009_44_14_003,angry,不是，你搬家那你等下一趟呗，这不是两个电梯呢，你稍微等一下能怎么着？
G00009/G00009_44/G00009_44_14/G00009_44_14_019,surprised,[over/]你上一部分[/over]你人跟着下去啊，搬走不行啊，[over/]我凭什么要换呐[/over]？
G00009/G00009_44/G00009_44_14/G00009_44_14_016,angry,[over/]我的问题[interrupted][/over]？
G00009/G00009_44/G00009_44_14/G00009_44_14_001,neutral,不是，先生，你这在这拦很久了，电梯都叫了你听不见吗？
G00009/G00009_44/G00009_44_14/G00009_44_14_012,angry,[over/]你[/over]搬东西那你不要拦电梯，不要影响别人正常使用，[over/]你现在拦着[interrupted][/over]。
